timestamp,trade_direction,quantity,entry_time,exit_time,stop_loss,take_profit,risk_in_points,monetary_pnl,total_costs,net_pnl,holding_time,equity,drawdown
2022-11-25 12:40:00,buy,512.0,2022-11-25 12:40:00,2022-11-25 13:10:00,1242.9,1248.7499999999995,1.949999999999818,1996.7999999998137,272.18166046719995,1724.6183395326138,0 days 00:30:00,-76434.74311083132,98393.90483796236
2022-11-25 13:15:00,buy,555.0,2022-11-25 13:15:00,2022-11-25 14:10:00,1246.3,1251.6999999999998,1.7999999999999545,-998.9999999999748,290.806784032,-1289.8067840319748,0 days 00:55:00,-77724.54989486329,99683.71162199433
2022-11-25 14:25:00,buy,425.0,2022-11-25 14:25:00,2022-11-25 15:05:00,1243.45,1250.4999999999998,2.349999999999909,85.00000000001933,233.64470468999997,-148.64470468998064,0 days 00:40:00,-77873.19459955327,99832.35632668431
2022-11-28 10:10:00,sell,377.0,2022-11-28 10:10:00,2022-11-28 10:25:00,1270.9,1262.9499999999998,2.650000000000091,-999.0500000000343,215.8316102393,-1214.8816102393343,0 days 00:15:00,-79088.0762097926,101047.23793692364
2022-11-28 12:55:00,buy,465.0,2022-11-28 12:55:00,2022-11-28 14:05:00,1287.05,1293.5000000000002,2.150000000000091,-999.7500000000423,257.9854334875,-1257.7354334875422,0 days 01:10:00,-80345.81164328015,102304.97337041119
2022-11-29 11:30:00,sell,714.0,2022-11-29 11:30:00,2022-11-29 11:45:00,1291.1,1286.9000000000003,1.3999999999998636,-999.5999999999026,371.7083709952,-1371.3083709951027,0 days 00:15:00,-81717.12001427525,103676.28174140629
2022-11-29 14:10:00,sell,833.0,2022-11-29 14:10:00,2022-11-29 14:15:00,1296.8,1293.1999999999998,1.2000000000000455,-999.6000000000379,427.4758707832,-1427.0758707832379,0 days 00:05:00,-83144.19588505849,105103.35761218953
2022-11-30 10:25:00,sell,246.0,2022-11-30 10:25:00,2022-11-30 10:40:00,1299.55,1287.4,4.0499999999999545,-996.2999999999888,159.69424338579998,-1155.9942433857889,0 days 00:15:00,-84300.19012844429,106259.35185557533
2022-11-30 10:55:00,buy,434.0,2022-11-30 10:55:00,2022-11-30 14:50:00,1297.7,1304.6,2.2999999999999545,-998.1999999999803,245.56477528279999,-1243.7647752827802,0 days 03:55:00,-85543.95490372706,107503.1166308581
2022-12-01 11:15:00,buy,363.0,2022-12-01 11:15:00,2022-12-01 13:25:00,1305.45,1313.7,2.75,-998.25,214.11470642769999,-1212.3647064277,0 days 02:10:00,-86756.31961015477,108715.4813372858
2022-12-01 13:40:00,sell,363.0,2022-12-01 13:40:00,2022-12-01 15:05:00,1307.85,1299.6,2.75,1960.1999999999505,213.44333535040002,1746.7566646495504,0 days 01:25:00,-85009.56294550521,106968.72467263625
2022-12-02 11:45:00,sell,500.0,2022-12-02 11:45:00,2022-12-02 12:10:00,1295.9,1289.9,2.0,2000.0,274.4138274,1725.5861726,0 days 00:25:00,-83283.97677290521,105243.13850003625
2022-12-02 14:10:00,buy,588.0,2022-12-02 14:10:00,2022-12-02 14:25:00,1300.8,1305.9,1.7000000000000455,-999.6000000000267,316.5707684584,-1316.1707684584267,0 days 00:15:00,-84600.14754136364,106559.30926849468
2022-12-05 11:20:00,buy,454.0,2022-12-05 11:20:00,2022-12-05 12:25:00,1284.6,1291.2,2.2000000000000455,1997.6000000000413,253.46608695200004,1744.1339130480412,0 days 01:05:00,-82856.01362831559,104815.17535544663
2022-12-05 12:30:00,buy,263.0,2022-12-05 12:30:00,2022-12-05 12:40:00,1288.7,1300.1,3.7999999999999545,-999.399999999988,166.5998789576,-1165.999878957588,0 days 00:10:00,-84022.01350727318,105981.17523440422
2022-12-05 13:55:00,buy,555.0,2022-12-05 13:55:00,2022-12-05 14:00:00,1277.8,1283.1999999999998,1.7999999999999545,-998.9999999999748,296.962232422,-1295.9622324219747,0 days 00:05:00,-85317.97573969516,107277.1374668262
2022-12-06 11:35:00,sell,465.0,2022-12-06 11:35:00,2022-12-06 13:30:00,1282.55,1276.1000000000004,2.1499999999998636,-999.7499999999366,257.1166220005,-1256.8666220004366,0 days 01:55:00,-86574.8423616956,108534.00408882664
2022-12-06 14:00:00,sell,769.0,2022-12-06 14:00:00,2022-12-06 14:05:00,1284.9,1280.9999999999995,1.300000000000182,1999.4000000002798,394.1740085603999,1605.2259914398799,0 days 00:05:00,-84969.61637025572,106928.77809738676
2022-12-06 14:15:00,buy,285.0,2022-12-06 14:15:00,2022-12-06 14:40:00,1278.8,1289.3,3.5,-997.5,175.588627021,-1173.088627021,0 days 00:25:00,-86142.70499727673,108101.86672440777
2022-12-07 09:30:00,sell,227.0,2022-12-07 09:30:00,2022-12-07 10:55:00,1284.4,1271.1999999999998,4.400000000000091,1997.6000000000413,148.93244603039997,1848.6675539696414,0 days 01:25:00,-84294.03744330708,106253.19917043812
2022-12-07 12:05:00,sell,434.0,2022-12-07 12:05:00,2022-12-07 13:10:00,1272.6,1265.7,2.2999999999999545,-998.1999999999803,241.59744205560003,-1239.7974420555802,0 days 01:05:00,-85533.83488536267,107492.9966124937
2022-12-07 13:20:00,sell,645.0,2022-12-07 13:20:00,2022-12-07 14:10:00,1273.1,1268.45,1.5499999999999545,1999.4999999999413,335.39621680000005,1664.1037831999413,0 days 00:50:00,-83869.73110216272,105828.89282929376
2022-12-08 11:20:00,sell,606.0,2022-12-08 11:20:00,2022-12-08 11:25:00,1264.4,1259.4499999999998,1.650000000000091,-999.9000000000551,316.9161462334,-1316.8161462334551,0 days 00:05:00,-85186.54724839618,107145.70897552722
2022-12-08 14:00:00,sell,869.0,2022-12-08 14:00:00,2022-12-08 14:05:00,1263.1,1259.6500000000003,1.1499999999998636,-999.3499999998814,433.60211204869995,-1432.9521120485815,0 days 00:05:00,-86619.49936044477,108578.6610875758
2022-12-08 14:35:00,sell,625.0,2022-12-08 14:35:00,2022-12-08 15:05:00,1265.75,1260.9500000000003,1.599999999999909,156.25,325.3409939375,-169.0909939375,0 days 00:30:00,-86788.59035438226,108747.7520815133
2022-12-09 13:15:00,sell,454.0,2022-12-09 13:15:00,2022-12-09 14:10:00,1250.9,1244.3,2.2000000000000455,1997.6000000000413,246.23299981199997,1751.3670001880414,0 days 00:55:00,-85037.22335419423,106996.38508132526
2022-12-12 14:25:00,sell,571.0,2022-12-12 14:25:00,2022-12-12 14:50:00,1242.9,1237.65,1.75,-999.25,297.01225235730004,-1296.2622523573,0 days 00:25:00,-86333.48560655152,108292.64733368256
2022-12-13 11:25:00,buy,250.0,2022-12-13 11:25:00,2022-12-13 15:05:00,1246.4,1258.4,4.0,-225.00000000002274,157.19959885000003,-382.19959885002277,0 days 03:40:00,-86715.68520540155,108674.84693253259
2022-12-14 12:00:00,sell,1250.0,2022-12-14 12:00:00,2022-12-14 12:10:00,1251.1,1248.7,0.7999999999999545,-999.9999999999432,597.7618305,-1597.7618304999432,0 days 00:10:00,-88313.4470359015,110272.60876303253
2022-12-14 13:25:00,buy,1250.0,2022-12-14 13:25:00,2022-12-14 13:50:00,1248.0,1250.3999999999999,0.7999999999999545,-999.9999999999432,596.529566,-1596.5295659999433,0 days 00:25:00,-89909.97660190144,111869.13832903247
2022-12-14 14:15:00,sell,833.0,2022-12-14 14:15:00,2022-12-14 14:20:00,1246.85,1243.2500000000005,1.199999999999818,-999.5999999998485,412.8259036150001,-1412.4259036148485,0 days 00:05:00,-91322.40250551628,113281.56423264732
2022-12-14 14:25:00,buy,350.0,2022-12-14 14:25:00,2022-12-14 15:05:00,1244.45,1252.9999999999998,2.849999999999909,665.0000000000318,201.09774365,463.90225635003185,0 days 00:40:00,-90858.50024916625,112817.66197629728
2022-12-15 09:45:00,buy,212.0,2022-12-15 09:45:00,2022-12-15 10:05:00,1237.2,1251.3000000000002,4.7000000000000455,-996.4000000000096,139.6147513832,-1136.0147513832096,0 days 00:20:00,-91994.51500054945,113953.67672768049
2022-12-15 10:25:00,buy,240.0,2022-12-15 10:25:00,2022-12-15 12:35:00,1236.2,1248.6499999999996,4.149999999999864,-995.9999999999673,151.727253112,-1147.7272531119672,0 days 02:10:00,-93142.24225366142,115101.40398079246
2022-12-15 14:10:00,sell,769.0,2022-12-15 14:10:00,2022-12-15 14:15:00,1234.8,1230.9,1.2999999999999545,-999.699999999965,381.46687584419993,-1381.166875844165,0 days 00:05:00,-94523.40912950558,116482.57085663662
2022-12-16 12:40:00,sell,370.0,2022-12-16 12:40:00,2022-12-16 12:45:00,1243.1,1235.0000000000005,2.699999999999818,-998.9999999999327,209.07767916999995,-1208.0776791699327,0 days 00:05:00,-95731.48680867552,117690.64853580655
2022-12-16 13:45:00,sell,555.0,2022-12-16 13:45:00,2022-12-16 13:55:00,1237.7,1232.3000000000002,1.7999999999999545,1997.9999999999495,288.1370091460001,1709.8629908539494,0 days 00:10:00,-94021.62381782157,115980.78554495261
2022-12-16 14:00:00,sell,400.0,2022-12-16 14:00:00,2022-12-16 14:25:00,1234.8,1227.3,2.5,2000.0,220.18109664,1779.81890336,0 days 00:25:00,-92241.80491446157,114200.9666415926
2022-12-19 11:55:00,sell,434.0,2022-12-19 11:55:00,2022-12-19 13:05:00,1231.9,1224.9999999999995,2.300000000000182,1996.400000000158,234.52156603439994,1761.878433965758,0 days 01:10:00,-90479.92648049581,112439.08820762685
2022-12-19 13:50:00,buy,526.0,2022-12-19 13:50:00,2022-12-19 14:20:00,1225.6,1231.3000000000002,1.900000000000091,1998.8000000000957,275.1052299248001,1723.6947700752955,0 days 00:30:00,-88756.23171042051,110715.39343755155
2022-12-20 09:30:00,sell,210.0,2022-12-20 09:30:00,2022-12-20 14:20:00,1236.9,1222.65,4.75,-997.5,138.589664023,-1136.089664023,0 days 04:50:00,-89892.32137444352,111851.48310157456
2022-12-21 09:30:00,sell,204.0,2022-12-21 09:30:00,2022-12-21 12:15:00,1254.9,1240.1999999999998,4.900000000000091,1999.200000000037,136.4115968368,1862.788403163237,0 days 02:45:00,-88029.53297128028,109988.69469841132
2022-12-21 12:30:00,buy,384.0,2022-12-21 12:30:00,2022-12-21 12:35:00,1237.5,1245.2999999999997,2.599999999999909,-998.3999999999651,214.5800587264,-1212.980058726365,0 days 00:05:00,-89242.51303000664,111201.67475713768
2022-12-22 10:50:00,buy,294.0,2022-12-22 10:50:00,2022-12-22 11:30:00,1228.7,1238.8999999999996,3.3999999999998636,-999.5999999999599,174.45495905920004,-1174.05495905916,0 days 00:40:00,-90416.56798906579,112375.72971619683
2022-12-22 12:25:00,buy,526.0,2022-12-22 12:25:00,2022-12-22 12:50:00,1225.1,1230.8000000000002,1.900000000000091,-999.4000000000478,274.15500661159996,-1273.5550066116477,0 days 00:25:00,-91690.12299567743,113649.28472280847
2022-12-22 13:10:00,buy,540.0,2022-12-22 13:10:00,2022-12-22 13:20:00,1223.9,1229.4499999999998,1.849999999999909,1997.9999999999018,280.82297516799997,1717.1770248319017,0 days 00:10:00,-89972.94597084553,111932.10769797656
2022-12-23 09:35:00,buy,130.0,2022-12-23 09:35:00,2022-12-23 10:15:00,1222.6,1245.5500000000002,7.650000000000091,-994.5000000000118,103.22648104299999,-1097.7264810430117,0 days 00:40:00,-91070.67245188853,113029.83417901957
2022-12-23 11:00:00,sell,392.0,2022-12-23 11:00:00,2022-12-23 11:30:00,1225.4,1217.7499999999995,2.550000000000182,1999.2000000001426,215.40597209919997,1783.7940279009426,0 days 00:30:00,-89286.87842398758,111246.04015111862
2022-12-23 12:05:00,sell,465.0,2022-12-23 12:05:00,2022-12-23 12:10:00,1206.3,1199.8500000000004,2.1499999999998636,-999.7499999999366,244.63276002549998,-1244.3827600254365,0 days 00:05:00,-90531.26118401301,112490.42291114405
2022-12-23 13:35:00,sell,666.0,2022-12-23 13:35:00,2022-12-23 13:40:00,1205.5,1201.0,1.5,1998.0,328.95837958000004,1669.04162042,0 days 00:05:00,-88862.21956359301,110821.38129072405
2022-12-26 09:30:00,buy,103.0,2022-12-26 09:30:00,2022-12-26 15:05:00,1188.2,1217.1499999999996,9.649999999999864,1066.050000000014,90.94553976490002,975.1044602351141,0 days 05:35:00,-87887.1151033579,109846.27683048893
2022-12-27 09:35:00,sell,130.0,2022-12-27 09:35:00,2022-12-27 15:05:00,1213.45,1190.4999999999998,7.650000000000091,-676.0000000000059,102.58519646399999,-778.5851964640059,0 days 05:30:00,-88665.7002998219,110624.86202695293
2022-12-28 10:00:00,buy,444.0,2022-12-28 10:00:00,2022-12-28 10:25:00,1203.9,1210.65,2.25,-999.0,235.47028006120004,-1234.4702800612001,0 days 00:25:00,-89900.1705798831,111859.33230701413
2022-12-28 10:45:00,buy,454.0,2022-12-28 10:45:00,2022-12-28 12:00:00,1201.75,1208.3500000000001,2.2000000000000455,1997.6000000000413,240.22253367320002,1757.3774663268414,0 days 01:15:00,-88142.79311355625,110101.9548406873
2022-12-28 12:15:00,buy,1250.0,2022-12-28 12:15:00,2022-12-28 12:20:00,1208.2,1210.6,0.7999999999999545,-999.9999999999432,579.0129890000001,-1579.0129889999432,0 days 00:05:00,-89721.80610255619,111680.96782968723
2022-12-28 12:55:00,sell,689.0,2022-12-28 12:55:00,2022-12-28 13:45:00,1210.05,1205.6999999999998,1.4500000000000455,-999.0500000000313,340.6817257931,-1339.7317257931313,0 days 00:50:00,-91061.53782834932,113020.69955548036
2022-12-28 14:00:00,sell,416.0,2022-12-28 14:00:00,2022-12-28 14:10:00,1212.5,1205.2999999999997,2.400000000000091,-998.4000000000378,224.7292644736,-1223.129264473638,0 days 00:10:00,-92284.66709282296,114243.828819954
2022-12-28 14:25:00,sell,1000.0,2022-12-28 14:25:00,2022-12-28 14:30:00,1214.3,1211.3,1.0,2000.0,473.8211316,1526.1788684,0 days 00:05:00,-90758.48822442295,112717.64995155399
2022-12-29 10:05:00,sell,526.0,2022-12-29 10:05:00,2022-12-29 10:20:00,1209.1,1203.4000000000003,1.8999999999998636,-999.3999999999282,271.0597875948,-1270.4597875947284,0 days 00:15:00,-92028.94801201767,113988.10973914871
2022-12-29 14:25:00,sell,500.0,2022-12-29 14:25:00,2022-12-29 14:45:00,1209.4,1203.4,2.0,-1000.0,260.0439864,-1260.0439864,0 days 00:20:00,-93288.99199841768,115248.15372554872
2022-12-30 10:40:00,sell,526.0,2022-12-30 10:40:00,2022-12-30 10:45:00,1222.0,1216.2999999999997,1.900000000000091,-999.4000000000478,273.44887265159997,-1272.8488726516478,0 days 00:05:00,-94561.84087106933,116521.00259820037
2022-12-30 10:55:00,buy,645.0,2022-12-30 10:55:00,2022-12-30 11:25:00,1221.05,1225.6999999999998,1.5499999999999545,-999.7499999999707,324.56567859549995,-1324.3156785954707,0 days 00:30:00,-95886.1565496648,117845.31827679584
2022-12-30 12:35:00,buy,400.0,2022-12-30 12:35:00,2022-12-30 12:45:00,1220.7,1228.2,2.5,2000.0,220.04366576000004,1779.95633424,0 days 00:10:00,-94106.20021542479,116065.36194255583
2022-12-30 12:55:00,sell,526.0,2022-12-30 12:55:00,2022-12-30 13:05:00,1228.2,1222.4999999999998,1.900000000000091,1998.8000000000957,273.7394919648,1725.0605080352957,0 days 00:10:00,-92381.13970738949,114340.30143452053
2023-01-02 10:35:00,buy,909.0,2023-01-02 10:35:00,2023-01-02 10:45:00,1219.2,1222.4999999999998,1.099999999999909,1999.7999999998347,438.3310364392,1561.4689635606346,0 days 00:10:00,-90819.67074382886,112778.8324709599
2023-01-02 11:15:00,sell,392.0,2023-01-02 11:15:00,2023-01-02 13:30:00,1224.8,1217.15,2.5499999999999545,-999.5999999999822,216.1809548056,-1215.7809548055823,0 days 02:15:00,-92035.45169863444,113994.61342576548
2023-01-02 13:35:00,buy,1052.0,2023-01-02 13:35:00,2023-01-02 13:40:00,1222.0,1224.8500000000001,0.9500000000000455,-999.4000000000478,499.8957644204,-1499.2957644204478,0 days 00:05:00,-93534.74746305488,115493.90919018592
2023-01-02 14:00:00,buy,714.0,2023-01-02 14:00:00,2023-01-02 14:05:00,1221.1,1225.3000000000002,1.400000000000091,-999.6000000000649,354.24285199839994,-1353.842851998465,0 days 00:05:00,-94888.59031505334,116847.75204218438
2023-01-02 14:30:00,buy,377.0,2023-01-02 14:30:00,2023-01-02 15:00:00,1217.7,1225.6499999999996,2.6499999999998636,1998.0999999998971,209.75920153199996,1788.3407984678972,0 days 00:30:00,-93100.24951658545,115059.41124371649
2023-01-03 10:55:00,buy,571.0,2023-01-03 10:55:00,2023-01-03 11:25:00,1222.25,1227.5,1.75,-999.25,292.99267570250004,-1292.2426757025,0 days 00:30:00,-94392.49219228794,116351.65391941898
2023-01-03 11:40:00,sell,1000.0,2023-01-03 11:40:00,2023-01-03 11:45:00,1222.8,1219.8,1.0,2000.0,476.8139136,1523.1860864,0 days 00:05:00,-92869.30610588794,114828.46783301898
2023-01-03 13:20:00,buy,1176.0,2023-01-03 13:20:00,2023-01-03 13:25:00,1214.85,1217.4000000000003,0.8500000000001364,-999.6000000001604,550.2870438328,-1549.8870438329604,0 days 00:05:00,-94419.1931497209,116378.35487685194
2023-01-03 13:30:00,buy,952.0,2023-01-03 13:30:00,2023-01-03 13:35:00,1214.85,1218.0000000000005,1.050000000000182,1999.2000000003463,455.3313101488001,1543.8686898515462,0 days 00:05:00,-92875.32445986936,114834.4861870004
2023-01-03 14:25:00,buy,800.0,2023-01-03 14:25:00,2023-01-03 14:45:00,1215.45,1219.2,1.25,2000.0,390.48436112,1609.51563888,0 days 00:20:00,-91265.80882098936,113224.9705481204
2023-01-04 11:00:00,sell,555.0,2023-01-04 11:00:00,2023-01-04 11:20:00,1210.6,1205.2,1.7999999999999545,-998.9999999999748,283.698649282,-1282.6986492819747,0 days 00:20:00,-92548.50747027133,114507.66919740237
2023-01-04 13:00:00,sell,588.0,2023-01-04 13:00:00,2023-01-04 13:55:00,1205.4,1200.3,1.7000000000000455,-999.6000000000267,296.6880581368,-1296.2880581368267,0 days 00:55:00,-93844.79552840815,115803.9572555392
2023-01-04 14:00:00,buy,400.0,2023-01-04 14:00:00,2023-01-04 14:25:00,1203.5,1211.0,2.5,-1000.0,216.76313480000002,-1216.7631348,0 days 00:25:00,-95061.55866320815,117020.7203903392
2023-01-05 11:10:00,sell,625.0,2023-01-05 11:10:00,2023-01-05 11:15:00,1202.0,1197.2000000000003,1.599999999999909,-999.9999999999432,311.643069,-1311.6430689999431,0 days 00:05:00,-96373.2017322081,118332.36345933913
2023-01-05 11:35:00,buy,952.0,2023-01-05 11:35:00,2023-01-05 11:50:00,1199.4,1202.55,1.0499999999999545,-999.5999999999567,449.2948054312001,-1448.8948054311568,0 days 00:15:00,-97822.09653763926,119781.2582647703
2023-01-05 11:55:00,sell,444.0,2023-01-05 11:55:00,2023-01-05 12:00:00,1201.75,1195.0,2.25,-999.0,235.00221313,-1234.00221313,0 days 00:05:00,-99056.09875076926,121015.2604779003
2023-01-05 12:05:00,sell,250.0,2023-01-05 12:05:00,2023-01-05 15:05:00,1201.9,1189.9,4.0,125.0,152.60699595,-27.606995949999998,0 days 03:00:00,-99083.70574671926,121042.8674738503
2023-01-06 11:55:00,sell,869.0,2023-01-06 11:55:00,2023-01-06 12:00:00,1211.95,1208.4999999999998,1.150000000000091,-999.350000000079,417.95185150850006,-1417.3018515085791,0 days 00:05:00,-100501.00759822785,122460.16932535889
2023-01-06 13:15:00,buy,606.0,2023-01-06 13:15:00,2023-01-06 13:25:00,1203.4,1208.3499999999997,1.6499999999998636,-999.8999999999173,304.0327921522,-1303.9327921521174,0 days 00:10:00,-101804.94039037997,123764.102117511
2023-01-06 14:40:00,buy,555.0,2023-01-06 14:40:00,2023-01-06 14:45:00,1205.3,1210.6999999999998,1.7999999999999545,-998.9999999999748,282.794930572,-1281.7949305719749,0 days 00:05:00,-103086.73532095195,125045.89704808299
2023-01-09 09:30:00,sell,333.0,2023-01-09 09:30:00,2023-01-09 09:35:00,1218.3,1209.3,3.0,-999.0,189.9755966848,-1188.9755966848,0 days 00:05:00,-104275.71091763675,126234.87264476779
2023-01-09 10:30:00,sell,425.0,2023-01-09 10:30:00,2023-01-09 10:35:00,1227.25,1220.2000000000003,2.349999999999909,-998.7499999999613,230.77862203249998,-1229.5286220324613,0 days 00:05:00,-105505.23953966922,127464.40126680025
2023-01-09 12:05:00,sell,714.0,2023-01-09 12:05:00,2023-01-09 12:15:00,1237.45,1233.2499999999998,1.400000000000091,-999.6000000000649,358.221099634,-1357.821099634065,0 days 00:10:00,-106863.06063930328,128822.22236643432
2023-01-09 12:25:00,sell,454.0,2023-01-09 12:25:00,2023-01-09 13:20:00,1238.2,1231.6,2.2000000000000455,1997.6000000000413,244.20290775839996,1753.3970922416413,0 days 00:55:00,-105109.66354706163,127068.82527419267
2023-01-09 14:00:00,buy,270.0,2023-01-09 14:00:00,2023-01-09 15:05:00,1226.85,1237.95,3.7000000000000455,850.5000000000246,164.425320985,686.0746790150246,0 days 01:05:00,-104423.5888680466,126382.75059517764
2023-01-10 10:30:00,sell,454.0,2023-01-10 10:30:00,2023-01-10 11:30:00,1233.9,1227.3,2.2000000000000455,1997.6000000000413,243.515553756,1754.0844462440414,0 days 01:00:00,-102669.50442180256,124628.6661489336
2023-01-10 13:55:00,sell,625.0,2023-01-10 13:55:00,2023-01-10 14:00:00,1221.5,1216.7000000000003,1.599999999999909,-999.9999999999432,315.93419025000003,-1315.9341902499432,0 days 00:05:00,-103985.4386120525,125944.60033918354
2023-01-11 09:45:00,buy,208.0,2023-01-11 09:45:00,2023-01-11 09:50:00,1206.3,1220.6999999999998,4.7999999999999545,-998.3999999999905,135.6094848832,-1134.0094848831905,0 days 00:05:00,-105119.4480969357,127078.60982406673
2023-01-11 10:50:00,sell,416.0,2023-01-11 10:50:00,2023-01-11 14:05:00,1212.4,1205.1999999999998,2.400000000000091,1996.8000000000757,223.8578524672,1772.9421475328757,0 days 03:15:00,-103346.50594940282,125305.66767653386
2023-01-11 14:10:00,sell,263.0,2023-01-11 14:10:00,2023-01-11 15:05:00,1208.2,1196.8000000000002,3.7999999999999545,-486.5499999999761,158.8668517437,-645.416851743676,0 days 00:55:00,-103991.9228011465,125951.08452827754
2023-01-12 11:05:00,buy,416.0,2023-01-12 11:05:00,2023-01-12 11:10:00,1187.0,1194.2000000000003,2.400000000000091,-998.4000000000378,221.12615319040003,-1219.526153190438,0 days 00:05:00,-105211.44895433694,127170.61068146798
2023-01-12 11:55:00,buy,454.0,2023-01-12 11:55:00,2023-01-12 12:00:00,1180.4,1186.9999999999995,2.199999999999818,-998.7999999999174,235.952632892,-1234.7526328919175,0 days 00:05:00,-106446.20158722886,128405.3633143599
2023-01-12 12:10:00,buy,312.0,2023-01-12 12:10:00,2023-01-12 13:25:00,1178.8,1188.4,3.2000000000000455,-998.4000000000142,176.76030780160002,-1175.1603078016142,0 days 01:15:00,-107621.36189503048,129580.52362216152
2023-01-13 09:45:00,sell,444.0,2023-01-13 09:45:00,2023-01-13 09:50:00,1171.35,1164.6,2.25,1998.0,229.3925362888,1768.6074637112001,0 days 00:05:00,-105852.75443131928,127811.91615845032
2023-01-13 11:20:00,buy,273.0,2023-01-13 11:20:00,2023-01-13 11:50:00,1164.35,1175.3000000000002,3.650000000000091,-996.4500000000248,159.1844329513,-1155.634432951325,0 days 00:30:00,-107008.3888642706,128967.55059140164
2023-01-13 12:25:00,sell,606.0,2023-01-13 12:25:00,2023-01-13 12:30:00,1169.4,1164.4499999999998,1.650000000000091,-999.9000000000551,296.64620979340003,-1296.546209793455,0 days 00:05:00,-108304.93507406405,130264.09680119509
2023-01-13 13:25:00,sell,425.0,2023-01-13 13:25:00,2023-01-13 13:45:00,1174.8,1167.7500000000002,2.349999999999909,-998.7499999999613,222.93005123749998,-1221.6800512374614,0 days 00:20:00,-109526.61512530151,131485.77685243255
2023-01-16 10:40:00,sell,454.0,2023-01-16 10:40:00,2023-01-16 12:50:00,1174.6,1168.0000000000005,2.199999999999818,1997.5999999998348,234.03646251360004,1763.5635374862347,0 days 02:10:00,-107763.05158781528,129722.21331494632
2023-01-16 13:05:00,buy,169.0,2023-01-16 13:05:00,2023-01-16 14:00:00,1162.9,1180.5999999999997,5.899999999999864,-997.099999999977,116.4625304358,-1113.562530435777,0 days 00:55:00,-108876.61411825106,130835.7758453821
2023-01-17 09:40:00,buy,400.0,2023-01-17 09:40:00,2023-01-17 12:05:00,1169.9,1177.4,2.5,2000.0,212.88915632000004,1787.11084368,0 days 02:25:00,-107089.50327457106,129048.6650017021
2023-01-17 12:15:00,sell,869.0,2023-01-17 12:15:00,2023-01-17 12:20:00,1177.4,1173.9499999999998,1.150000000000091,-999.350000000079,407.3806589051,-1406.730658905179,0 days 00:05:00,-108496.23393347624,130455.39566060728
2023-01-18 09:30:00,sell,210.0,2023-01-18 09:30:00,2023-01-18 10:10:00,1178.15,1163.9,4.75,-997.5,134.245728973,-1131.745728973,0 days 00:40:00,-109627.97966244923,131587.14138958027
2023-01-18 12:20:00,buy,625.0,2023-01-18 12:20:00,2023-01-18 12:25:00,1183.9,1188.6999999999998,1.599999999999909,-999.9999999999432,307.79212025000004,-1307.7921202499433,0 days 00:05:00,-110935.77178269917,132894.9335098302
2023-01-18 12:55:00,sell,1538.0,2023-01-18 12:55:00,2023-01-18 13:00:00,1185.5,1183.5499999999997,0.650000000000091,-999.7000000001399,689.1029653218,-1688.8029653219398,0 days 00:05:00,-112624.57474802111,134583.73647515214
2023-01-18 13:10:00,buy,645.0,2023-01-18 13:10:00,2023-01-18 13:15:00,1185.0,1189.6499999999999,1.5499999999999545,-999.7499999999707,316.3787473885,-1316.1287473884706,0 days 00:05:00,-113940.70349540959,135899.86522254063
2023-01-18 14:00:00,sell,606.0,2023-01-18 14:00:00,2023-01-18 14:10:00,1186.8,1181.8500000000004,1.6499999999998636,1999.7999999998347,299.500756492,1700.2992435078347,0 days 00:10:00,-112240.40425190175,134199.56597903278
2023-01-18 14:20:00,buy,476.0,2023-01-18 14:20:00,2023-01-18 14:55:00,1181.0,1187.2999999999997,2.099999999999909,-999.5999999999567,245.1966499336,-1244.7966499335566,0 days 00:35:00,-113485.20090183531,135444.36262896634
2023-01-19 11:05:00,buy,714.0,2023-01-19 11:05:00,2023-01-19 11:20:00,1176.6,1180.8000000000002,1.400000000000091,1999.2000000001299,343.9136276272,1655.28637237293,0 days 00:15:00,-111829.91452946239,133789.07625659343
2023-01-19 11:30:00,sell,416.0,2023-01-19 11:30:00,2023-01-19 11:45:00,1181.0,1173.7999999999997,2.400000000000091,-998.4000000000378,220.11545090560003,-1218.5154509056379,0 days 00:15:00,-113048.42998036803,135007.59170749906
2023-01-19 14:25:00,sell,714.0,2023-01-19 14:25:00,2023-01-19 15:05:00,1181.5,1177.2999999999997,1.400000000000091,-0.0,343.86969120879996,-343.86969120879996,0 days 00:40:00,-113392.29967157684,135351.46139870788
2023-01-20 12:00:00,sell,416.0,2023-01-20 12:00:00,2023-01-20 14:35:00,1173.4,1166.1999999999998,2.400000000000091,1996.8000000000757,218.14551185919998,1778.6544881408756,0 days 02:35:00,-111613.64518343596,133572.806910567
2023-01-23 09:30:00,sell,85.0,2023-01-23 09:30:00,2023-01-23 09:35:00,1171.8,1136.6999999999998,11.700000000000045,-994.5000000000039,82.203736729,-1076.7037367290038,0 days 00:05:00,-112690.34892016496,134649.510647296
2023-01-23 10:30:00,sell,416.0,2023-01-23 10:30:00,2023-01-23 11:15:00,1172.9,1165.6999999999998,2.400000000000091,1996.8000000000757,218.07227672319996,1778.7277232768756,0 days 00:45:00,-110911.6211968881,132870.78292401912
2023-01-23 12:00:00,sell,270.0,2023-01-23 12:00:00,2023-01-23 15:05:00,1166.7,1155.6,3.7000000000000455,1215.0,157.41286303,1057.58713697,0 days 03:05:00,-109854.03405991809,131813.19578704913
