segment,name,exchange,isin,instrument_type,instrument_key,lot_size,freeze_quantity,exchange_token,tick_size,trading_symbol,short_name,qty_multiplier,security_type,intraday_margin,intraday_leverage,Is present in nifty?,instrument_key
NSE_EQ,RPSG VENTURES LIMITED,NSE,INE425Y01011,EQ,NSE_EQ|INE425Y01011,1,100000,8119,5,RPSGVENT,RPSG Ventures,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE425Y01011
NSE_EQ,STERLING TOOLS LIMITED,NSE,INE334A01023,EQ,NSE_EQ|INE334A01023,1,100000,4299,5,STERTOOLS,Sterling Tools,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE334A01023
NSE_EQ,FINEOTEX CHEMICAL LIMITED,NSE,INE045J01034,EQ,NSE_EQ|INE045J01034,1,100000,6198,1,FCL,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE045J01034
NSE_EQ,SASTASUNDAR VENTURES LTD,NSE,INE019J01013,EQ,NSE_EQ|INE019J01013,1,100000,20063,5,SASTASUNDR,Sastasundar Ventures,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE019J01013
NSE_EQ,DSPAMC - DSPNEWETF,NSE,INF740KA1QK2,EQ,NSE_EQ|INF740KA1QK2,1,100000,6606,1,EQUAL50ADD,DSPAMC - DSPNEWETF,1,NORMAL,20,5,#VALUE!,NSE_EQ|INF740KA1QK2
NSE_EQ,NIP IND ETF NIFTY BEES,NSE,INF204KB14I2,EQ,NSE_EQ|INF204KB14I2,1,100000,10576,1,NIFTYBEES,NIP ETF Nifty Bees,1,NORMAL,20,5,#VALUE!,NSE_EQ|INF204KB14I2
NSE_EQ,KOTAKMAMC - KOTAKIT,NSE,INF174KA1GC5,EQ,NSE_EQ|INF174KA1GC5,1,100000,2627,1,IT,Kotak Mahindra AMC - Kotak IT,1,NORMAL,20,5,#VALUE!,NSE_EQ|INF174KA1GC5
NSE_EQ,ICICIPRAMC - ICICIBANKP,NSE,INF109KC18U7,EQ,NSE_EQ|INF109KC18U7,1,100000,11386,1,PVTBANIETF,ICICIPRAMC - ICICIBANKP,1,NORMAL,20,5,#VALUE!,NSE_EQ|INF109KC18U7
NSE_EQ,ICICIPRAMC - ICICIALPLV,NSE,INF109KC17V7,EQ,NSE_EQ|INF109KC17V7,1,100000,22344,1,ALPL30IETF,ICICIPRAMC - ICICIALPLV,1,NORMAL,20,5,#VALUE!,NSE_EQ|INF109KC17V7
NSE_EQ,SURAKSHA DIAGNOSTIC LTD,NSE,INE877V01027,EQ,NSE_EQ|INE877V01027,1,100000,27334,5,SURAKSHA,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE877V01027
NSE_EQ,ADVANCED ENZYME TECH LTD,NSE,INE837H01020,EQ,NSE_EQ|INE837H01020,1,100000,18039,5,ADVENZYMES,Advanced Enzyme Tech,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE837H01020
NSE_EQ,JK PAPER LIMITED,NSE,INE789E01012,EQ,NSE_EQ|INE789E01012,1,100000,11860,5,JKPAPER,JK Paper,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE789E01012
NSE_EQ,TRIB BHIMJI ZAVERI LTD,NSE,INE760L01018,EQ,NSE_EQ|INE760L01018,1,100000,27037,1,TBZ,Tribhovandas Bhimji Zaveri,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE760L01018
NSE_EQ,FINKURVE FINANCIAL SERV L,NSE,INE734I01027,EQ,NSE_EQ|INE734I01027,1,100000,759239,1,FINKURVE,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE734I01027
NSE_EQ,LUPIN LIMITED,NSE,INE326A01037,EQ,NSE_EQ|INE326A01037,1,100000,10440,10,LUPIN,Lupin,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE326A01037
NSE_EQ,OLECTRA GREENTECH LIMITED,NSE,INE260D01016,EQ,NSE_EQ|INE260D01016,1,100000,10637,10,OLECTRA,Olectra Greentech,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE260D01016
NSE_EQ,MAHANAGAR TELEPHONE NIGAM,NSE,INE153A01019,EQ,NSE_EQ|INE153A01019,1,100000,2294,1,MTNL,MTNL,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE153A01019
NSE_EQ,STATE BANK OF INDIA,NSE,INE062A01020,EQ,NSE_EQ|INE062A01020,1,100000,3045,5,SBIN,SBI,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE062A01020
NSE_EQ,MIRAEAMC - MAM150ETF,NSE,INF769K01IC9,EQ,NSE_EQ|INF769K01IC9,1,100000,8413,1,MIDCAPETF,Mirae AMC - MAM150ETF,1,NORMAL,20,5,#VALUE!,NSE_EQ|INF769K01IC9
NSE_EQ,LIC MF - LIC GOLD ETF,NSE,INF397L01554,EQ,NSE_EQ|INF397L01554,1,100000,25640,5,LICMFGOLD,LIC MF - LIC Gold ETF,1,NORMAL,20,5,#VALUE!,NSE_EQ|INF397L01554
NSE_EQ,ICICI PRUD NIFTY ETF,NSE,INF109K012R6,EQ,NSE_EQ|INF109K012R6,1,100000,29553,1,NIFTYIETF,ICICI Prudential Nifty ETF,1,NORMAL,20,5,#VALUE!,NSE_EQ|INF109K012R6
NSE_EQ,ORIENT GREEN POWER CO LTD,NSE,INE999K01014,EQ,NSE_EQ|INE999K01014,1,100000,20110,1,GREENPOWER,ORIENT GREEN POWER,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE999K01014
NSE_EQ,FAZE THREE LIMITED,NSE,INE963C01033,EQ,NSE_EQ|INE963C01033,1,100000,12000,5,FAZE3Q,Faze Three,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE963C01033
NSE_EQ,ANUPAM RASAYAN INDIA LTD,NSE,INE930P01018,EQ,NSE_EQ|INE930P01018,1,100000,2829,10,ANURAS,Anupam Rasayan India,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE930P01018
NSE_EQ,KNR CONSTRU LTD.,NSE,INE634I01029,EQ,NSE_EQ|INE634I01029,1,100000,15283,1,KNRCON,KNR Constructions,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE634I01029
NSE_EQ,IPCA LABORATORIES LTD,NSE,INE571A01038,EQ,NSE_EQ|INE571A01038,1,100000,1633,10,IPCALAB,IPCA Laboratories,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE571A01038
NSE_EQ,VRL LOGISTICS LIMITED,NSE,INE366I01010,EQ,NSE_EQ|INE366I01010,1,100000,8696,5,VRLLOG,VRL Logistics,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE366I01010
NSE_EQ,ENTERTAIN NET. IND. LTD.,NSE,INE265F01028,EQ,NSE_EQ|INE265F01028,1,100000,13192,1,ENIL,Entertain Net. Ind,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE265F01028
NSE_EQ,KEYSTONE REALTORS LIMITED,NSE,INE263M01029,EQ,NSE_EQ|INE263M01029,1,100000,12219,5,RUSTOMJEE,Keystone Realtors,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE263M01029
NSE_EQ,PIRAMAL FINANCE LIMITED,NSE,INE202B01038,EQ,NSE_EQ|INE202B01038,1,100000,759551,10,PIRAMALFIN,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE202B01038
NSE_EQ,BANK OF BARODA,NSE,INE028A01039,EQ,NSE_EQ|INE028A01039,1,100000,4668,5,BANKBARODA,Bank of Baroda,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE028A01039
NSE_EQ,DSPAMC - DSPPSBKETF,NSE,INF740KA1SY9,EQ,NSE_EQ|INF740KA1SY9,1,100000,17616,1,PSUBANKADD,DSPAMC - DSPPSBKETF,1,NORMAL,20,5,#VALUE!,NSE_EQ|INF740KA1SY9
NSE_EQ,NIP IND ETF INFRA BEES,NSE,INF732E01268,EQ,NSE_EQ|INF732E01268,1,100000,20072,1,INFRABEES,NIP ETF Infra Bees,1,NORMAL,20,5,#VALUE!,NSE_EQ|INF732E01268
NSE_EQ,ICICIPRAMC - ICICI500,NSE,INF109KC1V59,EQ,NSE_EQ|INF109KC1V59,1,100000,3001,1,BSE500IETF,ICICIPRAMC - ICICI500,1,NORMAL,20,5,#VALUE!,NSE_EQ|INF109KC1V59
NSE_EQ,HATHWAY CABLE & DATACOM,NSE,INE982F01036,EQ,NSE_EQ|INE982F01036,1,100000,18154,1,HATHWAY,Hathway Cable & Datacom,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE982F01036
NSE_EQ,BIRLASOFT LIMITED,NSE,INE836A01035,EQ,NSE_EQ|INE836A01035,1,100000,6994,5,BSOFT,Birlasoft,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE836A01035
NSE_EQ,INDIA TOUR. DEV. CO. LTD.,NSE,INE353K01014,EQ,NSE_EQ|INE353K01014,1,100000,19299,5,ITDC,India Tourism Development Corp,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE353K01014
NSE_EQ,PUNJAB CHEM & CROP PROT L,NSE,INE277B01014,EQ,NSE_EQ|INE277B01014,1,100000,4344,10,PUNJABCHEM,Punjab Chem & Crop Prot,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE277B01014
NSE_EQ,INFOSYS LIMITED,NSE,INE009A01021,EQ,NSE_EQ|INE009A01021,1,100000,1594,10,INFY,Infosys,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE009A01021
NSE_EQ,HDFCAMC - HDFCNIFBAN,NSE,INF179KC1HY0,EQ,NSE_EQ|INF179KC1HY0,1,100000,22433,1,HDFCNIFBAN,HDFC AMC - HDFCNIFBAN,1,NORMAL,20,5,#VALUE!,NSE_EQ|INF179KC1HY0
NSE_EQ,ZERODHAAMC - GOLDCASE,NSE,INF0R8F01042,EQ,NSE_EQ|INF0R8F01042,1,100000,22901,1,GOLDCASE,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INF0R8F01042
NSE_EQ,TATA ELXSI LIMITED,NSE,INE670A01012,EQ,NSE_EQ|INE670A01012,1,100000,3411,50,TATAELXSI,Tata Elxsi,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE670A01012
NSE_EQ,DOLLAR INDUSTRIES LIMITED,NSE,INE325C01035,EQ,NSE_EQ|INE325C01035,1,100000,20560,5,DOLLAR,Dollar Industries,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE325C01035
NSE_EQ,ZEE ENTERTAINMENT ENT LTD,NSE,INE256A01028,EQ,NSE_EQ|INE256A01028,1,100000,3812,1,ZEEL,Zee Entertainment Enterprises,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE256A01028
NSE_EQ,MAHANAGAR GAS LTD.,NSE,INE002S01010,EQ,NSE_EQ|INE002S01010,1,100000,17534,10,MGL,Mahanagar Gas,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE002S01010
NSE_EQ,UTIAMC - UTIBANKETF,NSE,INF789F1AUV1,EQ,NSE_EQ|INF789F1AUV1,1,100000,22440,1,UTIBANKETF,UTI AMC - UTIBANKETF,1,NORMAL,20,5,#VALUE!,NSE_EQ|INF789F1AUV1
NSE_EQ,CPSE ETF,NSE,INF457M01133,EQ,NSE_EQ|INF457M01133,1,100000,2328,1,CPSEETF,CPSE ETF,1,NORMAL,20,5,#VALUE!,NSE_EQ|INF457M01133
NSE_EQ,SBI-ETF NIFTY 50,NSE,INF200KA1FS1,EQ,NSE_EQ|INF200KA1FS1,1,100000,10176,1,SETFNIF50,SBI-ETF Nifty 50,1,NORMAL,20,5,#VALUE!,NSE_EQ|INF200KA1FS1
NSE_EQ,SIS LIMITED,NSE,INE285J01028,EQ,NSE_EQ|INE285J01028,1,100000,21501,5,SIS,SIS,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE285J01028
NSE_EQ,IFGL REFRACTORIES LIMITED,NSE,INE133Y01011,EQ,NSE_EQ|INE133Y01011,1,100000,436,1,IFGLEXPOR,IFGL Refractories,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE133Y01011
NSE_EQ,STANDARD GLASS LIN TECH L,NSE,INE0M4D01010,EQ,NSE_EQ|INE0M4D01010,1,100000,29075,1,SGLTL,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE0M4D01010
NSE_EQ,ONE MOBIKWIK SYSTEMS LTD,NSE,INE0HLU01028,EQ,NSE_EQ|INE0HLU01028,1,100000,28046,1,MOBIKWIK,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE0HLU01028
NSE_EQ,CHAMBAL FERTILIZERS LTD,NSE,INE085A01013,EQ,NSE_EQ|INE085A01013,1,100000,637,5,CHAMBLFERT,Chambal Fertilizers,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE085A01013
NSE_EQ,KALYANI INVEST CO LTD,NSE,INE029L01018,EQ,NSE_EQ|INE029L01018,1,100000,21119,50,KICL,Kalyani Investment,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE029L01018
NSE_EQ,MAHINDRA HOLIDAYS LTD,NSE,INE998I01010,EQ,NSE_EQ|INE998I01010,1,100000,17333,5,MHRIL,Mahindra Holidays,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE998I01010
NSE_EQ,GLENMARK PHARMACEUTICALS,NSE,INE935A01035,EQ,NSE_EQ|INE935A01035,1,100000,7406,10,GLENMARK,Glenmark Pharma,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE935A01035
NSE_EQ,INDIAN METALS & FERRO,NSE,INE919H01018,EQ,NSE_EQ|INE919H01018,1,100000,19235,10,IMFA,Indian Metals & Ferro Alloys,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE919H01018
NSE_EQ,VODAFONE IDEA LIMITED,NSE,INE669E01016,EQ,NSE_EQ|INE669E01016,1,100000,14366,1,IDEA,Vodafone Idea,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE669E01016
NSE_EQ,VINTAGE COFFEE N BVRGS L,NSE,INE498Q01014,EQ,NSE_EQ|INE498Q01014,1,100000,25835,1,VINCOFE,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE498Q01014
NSE_EQ,TVS SRICHAKRA LIMITED,NSE,INE421C01016,EQ,NSE_EQ|INE421C01016,1,100000,14245,10,TVSSRICHAK,TVS Srichakra,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE421C01016
NSE_EQ,ITC HOTELS LIMITED,NSE,INE379A01028,EQ,NSE_EQ|INE379A01028,1,100000,29251,1,ITCHOTELS,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE379A01028
NSE_EQ,JYOTI STRUCTURES LTD,NSE,INE197A01024,EQ,NSE_EQ|INE197A01024,1,100000,1802,1,JYOTISTRUC,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE197A01024
NSE_EQ,THERMAX LTD,NSE,INE152A01029,EQ,NSE_EQ|INE152A01029,1,100000,3475,10,THERMAX,Thermax,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE152A01029
NSE_EQ,SHANTI GOLD INTERNATION L,NSE,INE06ZD01017,EQ,NSE_EQ|INE06ZD01017,1,100000,758002,1,SHANTIGOLD,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE06ZD01017
NSE_EQ,ICICIPRAMC - ICICITECH,NSE,INF109KC16I6,EQ,NSE_EQ|INF109KC16I6,1,100000,22365,1,ITIETF,ICICIPRAMC - ICICITECH,1,NORMAL,20,5,#VALUE!,NSE_EQ|INF109KC16I6
NSE_EQ,MONARCH NETWORTH CAP LTD,NSE,INE903D01011,EQ,NSE_EQ|INE903D01011,1,100000,7679,5,MONARCH,Monarch Networth Cap,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE903D01011
NSE_EQ,TIME TECHNOPLAST LTD.,NSE,INE508G01029,EQ,NSE_EQ|INE508G01029,1,100000,14707,1,TIMETECHNO,Time Technoplast,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE508G01029
NSE_EQ,KAMDHENU LIMITED,NSE,INE390H01020,EQ,NSE_EQ|INE390H01020,1,100000,13457,1,KAMDHENU,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE390H01020
NSE_EQ,BHARAT ELECTRONICS LTD,NSE,INE263A01024,EQ,NSE_EQ|INE263A01024,1,100000,383,5,BEL,BEL,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE263A01024
NSE_EQ,A B COTSPIN INDIA LIMITED,NSE,INE08PH01015,EQ,NSE_EQ|INE08PH01015,1,100000,759130,5,ABCOTS,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE08PH01015
NSE_EQ,SUNDROP BRANDS LIMITED,NSE,INE209A01019,EQ,NSE_EQ|INE209A01019,1,100000,1663,5,SUNDROP,Agro Tech Foods,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE209A01019
NSE_EQ,JAI CORP LIMITED,NSE,INE070D01027,EQ,NSE_EQ|INE070D01027,1,100000,5143,1,JAICORPLTD,Jai Corp,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE070D01027
NSE_EQ,AXIS MF - AXIS GOLD ETF,NSE,INF846K01W80,EQ,NSE_EQ|INF846K01W80,1,100000,20532,1,AXISGOLD,Axis MF - Axis Gold ETF,1,NORMAL,20,5,#VALUE!,NSE_EQ|INF846K01W80
NSE_EQ,SAMVRDHNA MTHRSN INTL LTD,NSE,INE775A01035,EQ,NSE_EQ|INE775A01035,1,100000,4204,1,MOTHERSON,Samvardhana Motherson Intl,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE775A01035
NSE_EQ,ZYDUS WELLNESS LIMITED,NSE,INE768C01028,EQ,NSE_EQ|INE768C01028,1,100000,17635,5,ZYDUSWELL,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE768C01028
NSE_EQ,N R AGARWAL INDS LTD,NSE,INE740D01017,EQ,NSE_EQ|INE740D01017,1,100000,20314,5,NRAIL,NR Agarwal,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE740D01017
NSE_EQ,COMPUTER AGE MNGT SER LTD,NSE,INE596I01020,EQ,NSE_EQ|INE596I01020,1,100000,342,10,CAMS,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE596I01020
NSE_EQ,SG MART LIMITED,NSE,INE385F01024,EQ,NSE_EQ|INE385F01024,1,100000,758889,5,SGMART,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE385F01024
NSE_EQ,NUCLEUS SOFTWARE EXPORTS,NSE,INE096B01018,EQ,NSE_EQ|INE096B01018,1,100000,10791,5,NUCLEUS,Nucleus Software Exports,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE096B01018
NSE_EQ,PARAS DEF AND SPCE TECH L,NSE,INE045601023,EQ,NSE_EQ|INE045601023,1,100000,5911,5,PARAS,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE045601023
NSE_EQ,INDO FARM EQUIPMENT LTD,NSE,INE622H01018,EQ,NSE_EQ|INE622H01018,1,100000,29025,1,INDOFARM,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE622H01018
NSE_EQ,DCM SHRIRAM LIMITED,NSE,INE499A01024,EQ,NSE_EQ|INE499A01024,1,100000,811,10,DCMSHRIRAM,DCM Shriram,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE499A01024
NSE_EQ,BANK OF MAHARASHTRA,NSE,INE457A01014,EQ,NSE_EQ|INE457A01014,1,100000,11377,1,MAHABANK,Bank of Maharashtra,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE457A01014
NSE_EQ,EXIDE INDUSTRIES LTD,NSE,INE302A01020,EQ,NSE_EQ|INE302A01020,1,100000,676,5,EXIDEIND,Exide Industries,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE302A01020
NSE_EQ,INDIAN OIL CORP LTD,NSE,INE242A01010,EQ,NSE_EQ|INE242A01010,1,100000,1624,1,IOC,Indian Oil Corp,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE242A01010
NSE_EQ,OIL AND NATURAL GAS CORP.,NSE,INE213A01029,EQ,NSE_EQ|INE213A01029,1,100000,2475,1,ONGC,ONGC,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE213A01029
NSE_EQ,SUPREME INDUSTRIES LTD,NSE,INE195A01028,EQ,NSE_EQ|INE195A01028,1,100000,3363,10,SUPREMEIND,Supreme Industries,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE195A01028
NSE_EQ,UTIAMC - UTINIFTETF,NSE,INF789F1AZC0,EQ,NSE_EQ|INF789F1AZC0,1,100000,10511,1,UTINIFTETF,UTI AMC - UTINIFTETF,1,NORMAL,20,5,#VALUE!,NSE_EQ|INF789F1AZC0
NSE_EQ,INVESCO INDIA GOLD ETF,NSE,INF205K01361,EQ,NSE_EQ|INF205K01361,1,100000,18292,5,IVZINGOLD,Invesco India Gold ETF,1,NORMAL,20,5,#VALUE!,NSE_EQ|INF205K01361
NSE_EQ,KOTAK NIFTY ETF,NSE,INF174K014P6,EQ,NSE_EQ|INF174K014P6,1,100000,18102,1,NIFTY1,Kotak Nifty ETF,1,NORMAL,20,5,#VALUE!,NSE_EQ|INF174K014P6
NSE_EQ,BF INVESTMENT LIMITED,NSE,INE878K01010,EQ,NSE_EQ|INE878K01010,1,100000,21113,5,BFINVEST,BF Investment,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE878K01010
NSE_EQ,UNICHEM LABORATORIES LTD,NSE,INE351A01035,EQ,NSE_EQ|INE351A01035,1,100000,3579,5,UNICHEMLAB,Unichem Laboratories,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE351A01035
NSE_EQ,RITES LIMITED,NSE,INE320J01015,EQ,NSE_EQ|INE320J01015,1,100000,3761,1,RITES,RITES,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE320J01015
NSE_EQ,POLY MEDICURE LIMITED,NSE,INE205C01021,EQ,NSE_EQ|INE205C01021,1,100000,25718,10,POLYMED,Poly Medicure,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE205C01021
NSE_EQ,FIVE-STAR BUS FIN LTD,NSE,INE128S01021,EQ,NSE_EQ|INE128S01021,1,100000,12032,5,FIVESTAR,Five-Star Bus Finance,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE128S01021
NSE_EQ,DELTA CORP LIMITED,NSE,INE124G01033,EQ,NSE_EQ|INE124G01033,1,100000,15044,1,DELTACORP,Delta Corp,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE124G01033
NSE_EQ,KPIT TECHNOLOGIES LIMITED,NSE,INE04I401011,EQ,NSE_EQ|INE04I401011,1,100000,9683,10,KPITTECH,KPIT,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE04I401011
NSE_EQ,ARVIND LIMITED,NSE,INE034A01011,EQ,NSE_EQ|INE034A01011,1,100000,193,5,ARVIND,Arvind,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE034A01011
NSE_EQ,MIRAEAMC - MAN50ETF,NSE,INF769K01EG9,EQ,NSE_EQ|INF769K01EG9,1,100000,6353,1,NIFTYETF,Mirae AMC - MAN50ETF,1,NORMAL,20,5,#VALUE!,NSE_EQ|INF769K01EG9
NSE_EQ,ADITYBIRLA SL NIF ETF-GR,NSE,INF209KB19D1,EQ,NSE_EQ|INF209KB19D1,1,100000,24781,1,BSLNIFTY,Aditya Birla SL NIF ETF,1,NORMAL,20,5,#VALUE!,NSE_EQ|INF209KB19D1
NSE_EQ,GENUS POWER INFRASTRU LTD,NSE,INE955D01029,EQ,NSE_EQ|INE955D01029,1,100000,11905,5,GENUSPOWER,Genus Power Infrastru,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE955D01029
NSE_EQ,ARIHANT SUPERSTRUCT LTD,NSE,INE643K01018,EQ,NSE_EQ|INE643K01018,1,100000,20159,5,ARIHANTSUP,Arihant Superstruct,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE643K01018
NSE_EQ,HIKAL LIMITED,NSE,INE475B01022,EQ,NSE_EQ|INE475B01022,1,100000,9668,1,HIKAL,Hikal,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE475B01022
NSE_EQ,VENUS PIPES & TUBES LTD,NSE,INE0JA001018,EQ,NSE_EQ|INE0JA001018,1,100000,9592,10,VENUSPIPES,Venus Pipes & Tubes,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE0JA001018
NSE_EQ,TATAAML-TATAGOLD,NSE,INF277KA1976,EQ,NSE_EQ|INF277KA1976,1,100000,21401,1,TATAGOLD,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INF277KA1976
NSE_EQ,MOTILALAMC - MONIFTY500,NSE,INF247L01BU1,EQ,NSE_EQ|INF247L01BU1,1,100000,19237,1,MONIFTY500,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INF247L01BU1
NSE_EQ,SUNTECK REALTY LIMITED,NSE,INE805D01034,EQ,NSE_EQ|INE805D01034,1,100000,17641,5,SUNTECK,Sunteck Realty,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE805D01034
NSE_EQ,GRAPHITE INDIA LTD,NSE,INE371A01025,EQ,NSE_EQ|INE371A01025,1,100000,592,5,GRAPHITE,Graphite India,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE371A01025
NSE_EQ,MANGALAM CEMENT LTD,NSE,INE347A01017,EQ,NSE_EQ|INE347A01017,1,100000,2106,5,MANGLMCEM,Mangalam Cement,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE347A01017
NSE_EQ,BALU FORGE INDUSTRIES LTD,NSE,INE011E01029,EQ,NSE_EQ|INE011E01029,1,100000,23607,5,BALUFORGE,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE011E01029
NSE_EQ,UTI GOLD ETF,NSE,INF789F1AUX7,EQ,NSE_EQ|INF789F1AUX7,1,100000,14535,5,GOLDSHARE,UTI Gold ETF,1,NORMAL,20,5,#VALUE!,NSE_EQ|INF789F1AUX7
NSE_EQ,TEAMLEASE SERVICES LTD.,NSE,INE985S01024,EQ,NSE_EQ|INE985S01024,1,100000,12716,10,TEAMLEASE,TeamLease Services,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE985S01024
NSE_EQ,VA TECH WABAG LTD,NSE,INE956G01038,EQ,NSE_EQ|INE956G01038,1,100000,20188,10,WABAG,VA Tech Wabag,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE956G01038
NSE_EQ,BELRISE INDUSTRIES LTD,NSE,INE894V01022,EQ,NSE_EQ|INE894V01022,1,100000,757102,1,BELRISE,,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE894V01022
NSE_EQ,RAIN INDUSTRIES LIMITED,NSE,INE855B01025,EQ,NSE_EQ|INE855B01025,1,100000,15337,1,RAIN,Rain Industries,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE855B01025
NSE_EQ,HONEYWELL AUTOMATION IND,NSE,INE671A01010,EQ,NSE_EQ|INE671A01010,1,100000,3417,500,HONAUT,Honeywell Automation,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE671A01010
NSE_EQ,PI INDUSTRIES LTD,NSE,INE603J01030,EQ,NSE_EQ|INE603J01030,1,100000,24184,10,PIIND,PI Industries,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE603J01030
NSE_EQ,LANDMARK CARS LIMITED,NSE,INE559R01029,EQ,NSE_EQ|INE559R01029,1,100000,13276,5,LANDMARK,Landmark Cars,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE559R01029
NSE_EQ,VOLTAMP TRANSFORMERS LTD,NSE,INE540H01012,EQ,NSE_EQ|INE540H01012,1,100000,13577,50,VOLTAMP,Voltamp Transformers,1,NORMAL,20,5,#VALUE!,NSE_EQ|INE540H01012
